order_id,order_date,region,category,customer_id,units,gross_sales,discount,refunds,cost
1212,2025-11-03,East,Office,405,5,400.0,60.0,0.0,232.0
1213,2025-09-10,South,Technology,404,2,160.0,24.0,0.0,92.8
1214,2025-01-31,North,Home,152,3,135.0,6.75,128.25,78.3
1215,2025-10-30,North,Technology,77,3,75.0,3.75,0.0,43.5
1216,2025-09-11,North,Home,214,4,320.0,16.0,0.0,185.6
1217,2025-07-29,East,Home,474,4,480.0,24.0,0.0,278.4
1218,2025-01-12,East,Technology,266,5,125.0,18.75,0.0,72.5
1219,2025-03-20,North,Office,14,2,90.0,0.0,0.0,52.2
1220,2025-05-28,East,Home,386,3,240.0,12.0,0.0,139.2
1221,2025-11-12,West,Home,230,2,160.0,8.0,0.0,92.8
1222,2025-07-25,North,Home,32,5,125.0,18.75,0.0,72.5
1223,2025-12-23,North,Home,154,2,90.0,0.0,0.0,52.2
1224,2025-09-01,North,Office,229,4,180.0,27.0,0.0,104.4
1225,2025-04-23,South,Technology,408,5,600.0,90.0,0.0,348.0
1226,2025-05-07,South,Home,454,2,50.0,7.5,0.0,29.0
1227,2025-01-06,South,Office,141,5,225.0,0.0,0.0,130.5
1228,2025-03-22,West,Office,191,5,400.0,0.0,0.0,232.0
1229,2025-05-31,South,Office,97,2,90.0,13.5,0.0,52.2
1230,2025-02-23,South,Office,222,3,135.0,6.75,0.0,78.3
1231,2025-09-11,South,Technology,418,2,50.0,7.5,0.0,29.0
1232,2025-07-24,East,Home,485,4,100.0,15.0,0.0,58.0
1233,2025-05-26,North,Home,483,3,240.0,12.0,0.0,139.2
1234,2025-02-28,South,Office,8,4,180.0,27.0,0.0,104.4
1235,2025-04-24,East,Office,110,3,360.0,0.0,0.0,208.8
1236,2025-04-28,North,Home,471,5,125.0,6.25,0.0,72.5
1237,2025-03-07,South,Office,159,2,240.0,36.0,0.0,139.2
1238,2025-07-16,North,Technology,467,3,360.0,54.0,0.0,208.8
1239,2025-07-29,South,Office,118,1,25.0,0.0,0.0,14.5
1240,2025-10-28,South,Office,21,3,240.0,36.0,0.0,139.2
1241,2025-01-15,East,Home,92,2,90.0,4.5,0.0,52.2
1242,2025-07-21,East,Office,354,2,90.0,4.5,0.0,52.2
1243,2025-07-19,North,Technology,135,1,25.0,1.25,0.0,14.5
1244,2025-09-02,North,Home,482,4,480.0,0.0,0.0,278.4
1245,2025-09-12,East,Home,202,4,100.0,15.0,85.0,58.0
1246,2025-08-26,South,Technology,39,2,90.0,0.0,0.0,52.2
1247,2025-08-09,East,Office,217,4,100.0,0.0,0.0,58.0
1248,2025-04-18,West,Home,260,4,480.0,24.0,0.0,278.4
1249,2025-01-12,East,Home,265,1,25.0,1.25,0.0,14.5
1250,2025-04-22,South,Office,253,4,100.0,5.0,0.0,58.0
1251,2025-08-08,East,Office,285,1,45.0,6.75,0.0,26.1
1252,2025-11-07,South,Home,253,5,125.0,0.0,0.0,72.5
1253,2025-03-23,West,Technology,170,3,240.0,36.0,0.0,139.2
1254,2025-05-20,North,Home,468,5,125.0,6.25,0.0,72.5
1255,2025-11-06,East,Technology,271,3,135.0,6.75,0.0,78.3
1256,2025-06-05,West,Office,274,2,90.0,13.5,0.0,52.2
1257,2025-10-20,North,Office,241,5,400.0,0.0,0.0,232.0
1258,2025-06-28,East,Office,473,2,240.0,0.0,0.0,139.2
1259,2025-10-22,North,Technology,399,5,400.0,0.0,0.0,232.0
1260,2025-10-30,North,Technology,140,3,135.0,0.0,0.0,78.3
1261,2025-08-08,South,Office,330,1,25.0,1.25,0.0,14.5
1262,2025-09-09,South,Technology,210,3,240.0,36.0,0.0,139.2
1263,2025-03-14,South,Technology,112,3,75.0,3.75,0.0,43.5
1264,2025-10-16,East,Home,475,2,50.0,0.0,50.0,29.0
1265,2025-05-09,South,Technology,434,5,225.0,11.25,0.0,130.5
1266,2025-03-17,South,Office,358,3,135.0,0.0,0.0,78.3
1267,2025-08-07,West,Office,158,1,120.0,6.0,0.0,69.6
1268,2025-02-27,West,Technology,363,1,45.0,2.25,0.0,26.1
1269,2025-08-31,West,Office,62,1,25.0,1.25,23.75,14.5
1270,2025-02-12,North,Technology,106,4,180.0,9.0,0.0,104.4
1271,2025-01-25,South,Home,365,4,180.0,27.0,0.0,104.4
1272,2025-11-10,West,Office,301,1,25.0,3.75,0.0,14.5
1273,2025-07-19,West,Technology,67,3,360.0,54.0,0.0,208.8
1274,2025-06-05,North,Technology,341,2,160.0,8.0,0.0,92.8
1275,2025-05-15,West,Office,418,2,240.0,12.0,0.0,139.2
1276,2025-06-25,North,Home,216,1,25.0,1.25,0.0,14.5
1277,2025-10-06,East,Home,397,5,125.0,6.25,0.0,72.5
1278,2025-03-05,West,Office,494,1,45.0,2.25,0.0,26.1
1279,2025-12-18,East,Home,500,3,360.0,18.0,0.0,208.8
1280,2025-11-17,East,Technology,497,4,320.0,48.0,0.0,185.6
1281,2025-06-24,South,Technology,354,4,320.0,0.0,0.0,185.6
1282,2025-03-28,South,Office,382,4,320.0,48.0,0.0,185.6
1283,2025-01-10,West,Office,422,5,125.0,6.25,0.0,72.5
1284,2025-10-24,North,Home,272,2,240.0,0.0,0.0,139.2
1285,2025-05-23,East,Home,101,2,160.0,24.0,0.0,92.8
1286,2025-04-01,South,Technology,152,1,120.0,6.0,0.0,69.6
1287,2025-04-08,South,Home,262,5,125.0,18.75,0.0,72.5
1288,2025-01-11,West,Technology,244,4,320.0,48.0,0.0,185.6
1289,2025-03-20,West,Technology,416,5,225.0,33.75,0.0,130.5
1290,2025-11-19,West,Technology,257,4,480.0,0.0,0.0,278.4
1291,2025-05-28,North,Office,5,3,240.0,12.0,0.0,139.2
1292,2025-12-28,South,Office,203,4,320.0,16.0,0.0,185.6
1293,2025-02-19,West,Technology,405,1,120.0,0.0,0.0,69.6
1294,2025-02-07,North,Office,265,5,400.0,0.0,0.0,232.0
1295,2025-09-23,South,Technology,130,2,90.0,13.5,0.0,52.2
1296,2025-07-23,South,Technology,485,4,100.0,15.0,0.0,58.0
1297,2025-08-14,West,Technology,68,5,225.0,33.75,0.0,130.5
1298,2025-02-12,West,Office,443,2,90.0,13.5,0.0,52.2
1299,2025-03-25,East,Technology,496,3,360.0,0.0,0.0,208.8
1300,2025-07-14,West,Technology,460,1,25.0,1.25,0.0,14.5
1301,2025-04-01,West,Home,204,4,320.0,0.0,0.0,185.6
1302,2025-03-23,North,Technology,499,3,135.0,20.25,0.0,78.3
1303,2025-11-30,West,Technology,181,1,45.0,6.75,0.0,26.1
1304,2025-01-11,West,Technology,130,3,360.0,54.0,0.0,208.8
1305,2025-11-20,North,Office,116,4,320.0,16.0,0.0,185.6
1306,2025-09-18,West,Technology,220,3,360.0,54.0,0.0,208.8
1307,2025-09-08,South,Office,130,5,400.0,0.0,0.0,232.0
1308,2025-08-14,West,Office,181,2,90.0,0.0,0.0,52.2
1309,2025-10-16,South,Home,466,4,100.0,15.0,0.0,58.0
1310,2025-06-22,South,Office,220,5,400.0,20.0,0.0,232.0
1311,2025-02-16,East,Technology,143,2,160.0,8.0,152.0,92.8
1312,2025-03-07,South,Technology,326,4,320.0,0.0,0.0,185.6
1313,2025-03-24,West,Office,469,4,320.0,16.0,0.0,185.6
1314,2025-09-29,East,Home,438,2,240.0,0.0,0.0,139.2
1315,2025-02-20,East,Technology,431,4,180.0,0.0,0.0,104.4
1316,2025-03-27,West,Home,247,5,225.0,11.25,0.0,130.5
1317,2025-02-08,South,Technology,237,1,120.0,0.0,0.0,69.6
1318,2025-10-18,North,Technology,17,2,160.0,0.0,0.0,92.8
1319,2025-10-01,North,Home,26,1,45.0,2.25,0.0,26.1
1320,2025-09-19,North,Office,95,4,100.0,0.0,0.0,58.0
1321,2025-02-10,West,Home,241,2,90.0,4.5,0.0,52.2
1322,2025-07-05,South,Home,264,5,400.0,60.0,0.0,232.0
1323,2025-06-10,North,Technology,425,1,25.0,3.75,0.0,14.5
1324,2025-05-10,East,Technology,485,3,135.0,0.0,0.0,78.3
1325,2025-04-09,North,Office,472,4,320.0,0.0,0.0,185.6
1326,2025-06-06,West,Office,459,3,75.0,3.75,71.25,43.5
1327,2025-07-15,North,Home,136,1,45.0,6.75,0.0,26.1
1328,2025-06-20,West,Home,11,3,240.0,0.0,0.0,139.2
1329,2025-10-07,East,Technology,148,5,600.0,0.0,0.0,348.0
1330,2025-05-15,South,Office,144,1,80.0,0.0,0.0,46.4
1331,2025-09-28,North,Home,477,4,480.0,72.0,0.0,278.4
1332,2025-05-18,West,Home,59,5,225.0,33.75,0.0,130.5
1333,2025-04-03,South,Office,27,5,125.0,6.25,0.0,72.5
1334,2025-08-07,East,Technology,64,5,225.0,33.75,0.0,130.5
1335,2025-11-19,East,Home,79,1,25.0,3.75,0.0,14.5
1336,2025-11-30,North,Technology,410,3,360.0,18.0,0.0,208.8
1337,2025-07-07,North,Home,382,3,75.0,0.0,0.0,43.5
1338,2025-11-02,West,Home,288,2,240.0,12.0,0.0,139.2
1339,2025-02-22,West,Office,237,1,120.0,6.0,0.0,69.6
1340,2025-08-23,West,Technology,326,2,160.0,8.0,0.0,92.8
1341,2025-04-10,West,Technology,287,1,80.0,12.0,68.0,46.4
1342,2025-11-14,South,Office,175,3,135.0,20.25,0.0,78.3
1343,2025-05-15,West,Office,156,5,400.0,20.0,0.0,232.0
1344,2025-02-13,North,Home,191,2,240.0,12.0,0.0,139.2
1345,2025-03-01,West,Technology,87,1,45.0,6.75,38.25,26.1
1346,2025-12-14,West,Technology,460,4,480.0,24.0,0.0,278.4
1347,2025-12-31,East,Office,484,1,25.0,1.25,0.0,14.5
1348,2025-01-31,West,Technology,288,5,600.0,90.0,0.0,348.0
1349,2025-09-20,South,Technology,13,4,320.0,48.0,0.0,185.6
1350,2025-11-30,East,Technology,98,4,480.0,0.0,0.0,278.4
1351,2025-08-25,West,Home,38,1,120.0,0.0,0.0,69.6
1352,2025-11-19,North,Home,8,4,320.0,0.0,0.0,185.6
1353,2025-04-13,East,Home,204,5,400.0,0.0,0.0,232.0
1354,2025-02-09,East,Technology,455,1,80.0,0.0,0.0,46.4
1355,2025-05-23,North,Home,19,5,225.0,11.25,0.0,130.5
1356,2025-01-09,South,Office,216,5,225.0,11.25,0.0,130.5
1357,2025-08-10,East,Office,224,3,135.0,0.0,0.0,78.3
1358,2025-08-15,East,Technology,311,3,135.0,20.25,0.0,78.3
1359,2025-11-13,West,Technology,305,2,240.0,12.0,0.0,139.2
1360,2025-11-19,East,Office,157,3,360.0,18.0,0.0,208.8
1361,2025-04-01,South,Home,223,3,75.0,0.0,0.0,43.5
1362,2025-01-23,North,Office,402,2,90.0,4.5,0.0,52.2
1363,2025-07-09,East,Office,207,4,320.0,0.0,0.0,185.6
1364,2025-03-20,South,Home,438,5,125.0,18.75,0.0,72.5
1365,2025-04-06,East,Home,24,3,360.0,54.0,0.0,208.8
1366,2025-03-28,East,Technology,89,5,600.0,30.0,0.0,348.0
1367,2025-07-25,East,Office,198,1,25.0,3.75,0.0,14.5
1368,2025-08-24,West,Office,80,3,360.0,54.0,0.0,208.8
1369,2025-11-04,West,Home,238,1,25.0,3.75,0.0,14.5
1370,2025-01-22,East,Home,459,5,600.0,0.0,0.0,348.0
1371,2025-10-24,South,Technology,31,5,600.0,90.0,0.0,348.0
1372,2025-01-13,East,Technology,470,1,80.0,12.0,0.0,46.4
1373,2025-10-24,North,Home,157,5,400.0,0.0,0.0,232.0
1374,2025-11-02,West,Technology,406,5,225.0,0.0,0.0,130.5
1375,2025-08-08,West,Home,173,4,480.0,0.0,0.0,278.4
1376,2025-02-01,West,Office,99,2,240.0,12.0,0.0,139.2
1377,2025-04-06,West,Office,225,1,25.0,3.75,0.0,14.5
1378,2025-12-15,North,Office,32,2,50.0,7.5,0.0,29.0
1379,2025-04-04,North,Technology,92,5,225.0,11.25,0.0,130.5
1380,2025-08-03,North,Technology,52,2,90.0,13.5,0.0,52.2
1381,2025-03-06,West,Home,469,5,225.0,11.25,0.0,130.5
1382,2025-11-19,North,Technology,278,4,180.0,0.0,0.0,104.4
1383,2025-05-26,East,Technology,377,3,135.0,6.75,0.0,78.3
1384,2025-10-31,East,Home,122,3,240.0,12.0,0.0,139.2
1385,2025-01-31,South,Technology,455,1,120.0,18.0,0.0,69.6
1386,2025-10-07,East,Office,41,2,90.0,0.0,0.0,52.2
1387,2025-11-13,North,Home,272,4,320.0,48.0,0.0,185.6
1388,2025-10-23,North,Home,196,5,125.0,0.0,0.0,72.5
1389,2025-07-08,North,Office,42,1,25.0,3.75,0.0,14.5
1390,2025-01-10,West,Technology,76,1,80.0,0.0,0.0,46.4
1391,2025-04-18,South,Home,103,3,360.0,18.0,0.0,208.8
1392,2025-01-15,South,Home,385,2,160.0,8.0,0.0,92.8
1393,2025-12-25,South,Office,155,5,400.0,60.0,0.0,232.0
1394,2025-05-18,East,Home,228,2,90.0,13.5,0.0,52.2
1395,2025-12-04,North,Office,200,5,125.0,0.0,0.0,72.5
1396,2025-11-21,North,Office,99,3,135.0,6.75,0.0,78.3
1397,2025-10-12,East,Technology,445,5,600.0,30.0,0.0,348.0
1398,2025-05-20,South,Office,394,2,240.0,36.0,0.0,139.2
1399,2025-02-20,East,Office,453,2,160.0,24.0,0.0,92.8
1400,2025-10-25,East,Home,159,1,120.0,6.0,0.0,69.6
1401,2025-09-26,East,Office,264,3,240.0,0.0,0.0,139.2
1402,2025-06-13,West,Technology,122,1,80.0,0.0,0.0,46.4
1403,2025-11-02,North,Technology,43,2,50.0,0.0,0.0,29.0
1404,2025-01-26,North,Office,341,4,100.0,0.0,0.0,58.0
1405,2025-07-30,North,Office,32,4,320.0,16.0,0.0,185.6
1406,2025-12-20,East,Home,85,1,25.0,0.0,0.0,14.5
1407,2025-05-20,East,Technology,253,3,135.0,20.25,0.0,78.3
1408,2025-09-05,East,Technology,312,5,125.0,0.0,125.0,72.5
1409,2025-01-20,South,Technology,500,2,240.0,36.0,0.0,139.2
1410,2025-02-20,East,Home,193,4,100.0,0.0,100.0,58.0
1411,2025-12-24,North,Office,156,4,180.0,0.0,0.0,104.4
1412,2025-12-22,North,Technology,475,4,320.0,0.0,0.0,185.6
1413,2025-06-16,North,Technology,140,5,600.0,0.0,600.0,348.0
1414,2025-02-12,West,Technology,171,1,120.0,0.0,0.0,69.6
1415,2025-06-19,North,Office,473,2,50.0,0.0,0.0,29.0
1416,2025-02-08,South,Home,334,3,240.0,0.0,0.0,139.2
1417,2025-04-14,West,Office,71,3,240.0,0.0,0.0,139.2
1418,2025-03-17,East,Office,20,1,120.0,18.0,0.0,69.6
1419,2025-08-08,East,Home,418,1,80.0,0.0,0.0,46.4
1420,2025-08-24,North,Office,104,1,120.0,18.0,0.0,69.6
1421,2025-04-01,North,Home,429,4,320.0,16.0,0.0,185.6
1422,2025-06-14,West,Office,209,1,45.0,0.0,0.0,26.1
1423,2025-01-16,West,Technology,344,5,600.0,30.0,0.0,348.0
1424,2025-01-09,West,Home,44,2,240.0,12.0,0.0,139.2
1425,2025-11-26,West,Home,145,4,180.0,0.0,0.0,104.4
1426,2025-05-06,West,Office,429,5,225.0,33.75,0.0,130.5
1427,2025-08-23,South,Home,212,3,135.0,20.25,0.0,78.3
1428,2025-01-14,East,Home,355,4,100.0,15.0,0.0,58.0
1429,2025-11-27,West,Technology,393,2,90.0,13.5,0.0,52.2
1430,2025-04-07,North,Technology,117,4,480.0,0.0,0.0,278.4
1431,2025-03-19,East,Office,52,2,160.0,8.0,0.0,92.8
1432,2025-09-25,South,Home,173,4,180.0,27.0,0.0,104.4
1433,2025-05-31,South,Office,387,3,240.0,36.0,0.0,139.2
1434,2025-09-21,East,Office,40,2,50.0,7.5,0.0,29.0
1435,2025-12-19,South,Technology,131,2,240.0,12.0,0.0,139.2
1436,2025-09-22,East,Technology,446,1,120.0,18.0,0.0,69.6
1437,2025-10-26,East,Technology,195,1,25.0,3.75,0.0,14.5
1438,2025-09-18,East,Home,300,3,135.0,6.75,0.0,78.3
1439,2025-01-03,West,Office,435,4,480.0,72.0,0.0,278.4
1440,2025-12-01,West,Technology,29,4,180.0,0.0,0.0,104.4
1441,2025-05-31,West,Technology,470,4,480.0,24.0,0.0,278.4
1442,2025-08-13,West,Technology,412,3,360.0,0.0,0.0,208.8
1443,2025-02-20,West,Home,94,4,180.0,27.0,153.0,104.4
1444,2025-10-25,South,Office,210,3,135.0,6.75,0.0,78.3
1445,2025-06-26,West,Home,231,3,75.0,11.25,63.75,43.5
1446,2025-07-27,West,Home,328,2,160.0,0.0,0.0,92.8
1447,2025-08-02,South,Home,328,5,400.0,20.0,0.0,232.0
1448,2025-04-24,South,Technology,184,3,135.0,6.75,0.0,78.3
1449,2025-09-08,North,Home,133,3,240.0,12.0,0.0,139.2
1450,2025-11-28,West,Office,406,2,50.0,2.5,0.0,29.0
1451,2025-09-26,West,Technology,430,4,320.0,0.0,0.0,185.6
1452,2025-06-20,West,Home,478,1,120.0,18.0,0.0,69.6
1453,2025-08-29,West,Home,311,3,75.0,0.0,0.0,43.5
1454,2025-11-13,West,Home,10,4,480.0,24.0,0.0,278.4
1455,2025-11-14,East,Home,408,5,225.0,33.75,0.0,130.5
1456,2025-03-02,South,Home,358,1,120.0,6.0,0.0,69.6
1457,2025-09-07,East,Home,214,4,100.0,0.0,0.0,58.0
1458,2025-08-02,North,Office,187,5,125.0,6.25,0.0,72.5
1459,2025-03-01,East,Office,84,4,180.0,0.0,0.0,104.4
1460,2025-04-13,South,Technology,392,1,80.0,4.0,0.0,46.4
1461,2025-09-25,East,Office,351,1,80.0,12.0,0.0,46.4
1462,2025-04-02,North,Technology,372,1,120.0,0.0,0.0,69.6
1463,2025-03-04,West,Home,39,2,90.0,13.5,0.0,52.2
1464,2025-11-10,North,Home,58,5,600.0,30.0,0.0,348.0
1465,2025-06-21,West,Home,490,5,400.0,60.0,0.0,232.0
1466,2025-07-01,South,Home,101,5,225.0,33.75,0.0,130.5
1467,2025-10-23,South,Technology,324,5,125.0,6.25,0.0,72.5
1468,2025-12-26,West,Office,55,4,320.0,16.0,0.0,185.6
1469,2025-05-30,South,Home,478,5,400.0,60.0,340.0,232.0
1470,2025-09-02,South,Office,440,1,25.0,1.25,0.0,14.5
1471,2025-04-28,West,Office,369,5,400.0,20.0,0.0,232.0
1472,2025-11-08,North,Home,48,5,600.0,30.0,0.0,348.0
1473,2025-07-12,South,Office,239,1,120.0,18.0,0.0,69.6
1474,2025-01-24,East,Home,411,3,360.0,54.0,0.0,208.8
1475,2025-02-13,South,Office,52,3,135.0,20.25,0.0,78.3
1476,2025-10-17,South,Office,473,1,80.0,0.0,0.0,46.4
1477,2025-09-22,East,Home,116,1,25.0,0.0,0.0,14.5
1478,2025-03-06,East,Home,425,1,120.0,0.0,0.0,69.6
1479,2025-10-11,North,Technology,288,4,180.0,27.0,0.0,104.4
1480,2025-03-22,East,Home,328,4,480.0,72.0,0.0,278.4
1481,2025-09-08,West,Technology,231,2,50.0,2.5,0.0,29.0
1482,2025-03-07,North,Technology,371,2,240.0,12.0,0.0,139.2
1483,2025-10-02,North,Home,316,5,125.0,0.0,0.0,72.5
1484,2025-12-11,West,Home,25,2,240.0,12.0,0.0,139.2
1485,2025-10-12,South,Office,142,4,180.0,0.0,0.0,104.4
1486,2025-04-03,North,Office,472,5,225.0,33.75,0.0,130.5
1487,2025-01-20,East,Technology,197,4,180.0,0.0,0.0,104.4
1488,2025-02-12,East,Home,72,3,75.0,3.75,0.0,43.5
1489,2025-05-31,East,Office,126,1,45.0,0.0,0.0,26.1
1490,2025-02-23,West,Office,117,1,45.0,2.25,0.0,26.1
1491,2025-01-08,West,Technology,276,1,45.0,0.0,45.0,26.1
1492,2025-04-01,South,Office,345,5,600.0,90.0,0.0,348.0
1493,2025-09-13,South,Technology,223,2,160.0,24.0,0.0,92.8
1494,2025-09-04,South,Office,488,4,180.0,0.0,0.0,104.4
1495,2025-06-17,South,Technology,269,5,600.0,0.0,0.0,348.0
1496,2025-10-27,East,Technology,71,5,600.0,30.0,0.0,348.0
1497,2025-02-21,South,Office,285,1,120.0,6.0,0.0,69.6
1498,2025-11-09,West,Technology,39,5,600.0,90.0,0.0,348.0
1499,2025-02-16,West,Home,38,2,90.0,0.0,0.0,52.2
1500,2025-12-22,West,Office,183,4,180.0,9.0,0.0,104.4
1501,2025-11-27,East,Technology,1,2,160.0,8.0,0.0,92.8
1502,2025-01-24,South,Home,242,2,240.0,0.0,0.0,139.2
1503,2025-03-02,West,Technology,33,1,45.0,0.0,0.0,26.1
1504,2025-12-30,South,Home,119,4,320.0,0.0,0.0,185.6
1505,2025-05-12,East,Home,344,1,45.0,6.75,0.0,26.1
1506,2025-03-24,East,Office,205,1,25.0,3.75,0.0,14.5
1507,2025-03-16,East,Office,328,1,25.0,1.25,0.0,14.5
1508,2025-03-06,North,Office,10,1,80.0,0.0,0.0,46.4
1509,2025-11-30,South,Office,6,5,600.0,0.0,0.0,348.0
1510,2025-09-16,West,Office,110,3,75.0,0.0,0.0,43.5
1511,2025-05-15,East,Office,38,1,80.0,4.0,76.0,46.4
1512,2025-03-30,South,Office,242,3,240.0,0.0,0.0,139.2
1513,2025-03-19,North,Office,179,4,320.0,48.0,0.0,185.6
1514,2025-04-01,South,Office,177,2,160.0,0.0,0.0,92.8
1515,2025-06-14,West,Technology,352,3,135.0,6.75,0.0,78.3
1516,2025-11-01,West,Office,34,1,25.0,3.75,0.0,14.5
1517,2025-04-25,West,Technology,111,2,90.0,4.5,0.0,52.2
1518,2025-08-25,South,Home,448,1,25.0,1.25,0.0,14.5
1519,2025-01-09,North,Technology,461,5,400.0,60.0,0.0,232.0
1520,2025-06-01,South,Technology,60,1,120.0,18.0,0.0,69.6
1521,2025-07-20,South,Technology,74,3,360.0,0.0,0.0,208.8
1522,2025-07-26,South,Home,293,4,180.0,0.0,0.0,104.4
1523,2025-10-30,North,Technology,168,4,480.0,72.0,0.0,278.4
1524,2025-10-23,West,Home,84,4,100.0,5.0,0.0,58.0
1525,2025-01-07,West,Office,264,1,45.0,6.75,0.0,26.1
1526,2025-08-28,West,Technology,18,1,80.0,4.0,0.0,46.4
1527,2025-09-10,East,Home,207,5,400.0,20.0,0.0,232.0
1528,2025-06-22,West,Home,302,1,80.0,12.0,0.0,46.4
1529,2025-03-02,South,Technology,259,5,600.0,30.0,0.0,348.0
1530,2025-04-21,West,Office,389,2,50.0,0.0,0.0,29.0
1531,2025-06-01,West,Technology,95,1,80.0,0.0,0.0,46.4
1532,2025-10-30,East,Technology,200,3,360.0,0.0,0.0,208.8
1533,2025-08-28,North,Technology,44,5,600.0,30.0,0.0,348.0
1534,2025-12-27,North,Home,112,3,360.0,18.0,0.0,208.8
1535,2025-11-15,West,Technology,193,1,25.0,0.0,0.0,14.5
1536,2025-07-12,West,Technology,255,5,400.0,0.0,0.0,232.0
1537,2025-08-14,East,Office,175,3,135.0,0.0,0.0,78.3
1538,2025-06-11,South,Technology,331,3,360.0,0.0,0.0,208.8
1539,2025-07-15,South,Technology,395,4,100.0,15.0,0.0,58.0
1540,2025-03-09,North,Office,122,2,90.0,4.5,0.0,52.2
1541,2025-10-02,South,Home,464,3,360.0,0.0,0.0,208.8
1542,2025-12-16,South,Office,376,4,320.0,48.0,0.0,185.6
1543,2025-12-06,West,Home,347,2,160.0,0.0,0.0,92.8
1544,2025-09-09,West,Technology,338,4,180.0,27.0,0.0,104.4
1545,2025-09-16,North,Technology,320,3,240.0,0.0,240.0,139.2
1546,2025-03-13,South,Office,4,5,600.0,90.0,0.0,348.0
1547,2025-04-06,East,Technology,364,2,160.0,8.0,0.0,92.8
1548,2025-01-10,East,Home,182,3,135.0,6.75,0.0,78.3
1549,2025-08-28,East,Home,49,2,240.0,36.0,0.0,139.2
1550,2025-05-22,West,Home,455,5,125.0,0.0,0.0,72.5
1551,2025-12-29,East,Office,390,2,50.0,2.5,0.0,29.0
1552,2025-07-30,East,Technology,256,2,240.0,36.0,0.0,139.2
1553,2025-10-10,West,Technology,309,4,480.0,0.0,0.0,278.4
1554,2025-10-09,North,Home,156,1,120.0,6.0,0.0,69.6
1555,2025-10-18,West,Home,232,2,240.0,0.0,0.0,139.2
1556,2025-11-08,South,Technology,363,2,50.0,0.0,0.0,29.0
1557,2025-11-30,South,Home,347,3,240.0,36.0,0.0,139.2
1558,2025-08-01,West,Technology,270,1,120.0,0.0,0.0,69.6
1559,2025-12-17,East,Home,173,2,90.0,0.0,0.0,52.2
1560,2025-09-04,East,Office,333,3,135.0,0.0,0.0,78.3
1561,2025-06-14,East,Technology,247,1,120.0,0.0,0.0,69.6
1562,2025-08-19,South,Technology,144,5,125.0,6.25,0.0,72.5
1563,2025-01-12,South,Technology,92,1,80.0,0.0,0.0,46.4
1564,2025-04-05,East,Technology,94,4,320.0,48.0,0.0,185.6
1565,2025-06-17,South,Office,356,2,50.0,2.5,0.0,29.0
1566,2025-05-30,West,Home,161,3,75.0,0.0,0.0,43.5
1567,2025-02-08,East,Office,198,5,225.0,0.0,0.0,130.5
1568,2025-06-04,East,Technology,76,2,160.0,8.0,0.0,92.8
1569,2025-01-02,East,Home,147,3,360.0,18.0,0.0,208.8
1570,2025-08-13,East,Office,255,1,120.0,18.0,0.0,69.6
1571,2025-10-14,South,Office,63,1,80.0,12.0,0.0,46.4
1572,2025-03-29,West,Office,498,5,600.0,30.0,0.0,348.0
1573,2025-07-30,South,Technology,500,1,80.0,4.0,76.0,46.4
1574,2025-03-01,South,Home,18,4,180.0,27.0,0.0,104.4
1575,2025-02-16,South,Technology,161,2,50.0,7.5,0.0,29.0
1576,2025-02-23,South,Home,6,4,100.0,5.0,0.0,58.0
1577,2025-06-05,East,Technology,386,3,240.0,36.0,0.0,139.2
1578,2025-07-13,South,Office,426,2,160.0,24.0,0.0,92.8
1579,2025-03-13,South,Technology,348,3,240.0,36.0,0.0,139.2
1580,2025-08-02,West,Home,432,3,135.0,0.0,0.0,78.3
1581,2025-06-03,South,Technology,144,2,160.0,8.0,0.0,92.8
1582,2025-03-07,West,Office,435,1,45.0,0.0,0.0,26.1
1583,2025-05-18,East,Office,97,1,120.0,0.0,0.0,69.6
1584,2025-01-05,West,Technology,329,1,80.0,4.0,0.0,46.4
1585,2025-01-12,South,Office,34,3,240.0,0.0,0.0,139.2
1586,2025-05-16,East,Technology,373,5,225.0,33.75,0.0,130.5
1587,2025-01-28,North,Office,103,4,320.0,0.0,0.0,185.6
1588,2025-12-14,East,Office,391,2,240.0,0.0,0.0,139.2
1589,2025-03-17,West,Office,413,3,75.0,11.25,0.0,43.5
1590,2025-10-30,North,Technology,27,5,125.0,0.0,0.0,72.5
1591,2025-03-04,East,Office,105,5,125.0,0.0,0.0,72.5
1592,2025-04-23,North,Office,450,1,120.0,0.0,0.0,69.6
1593,2025-11-22,East,Home,114,3,135.0,0.0,0.0,78.3
1594,2025-12-24,North,Technology,159,5,400.0,0.0,0.0,232.0
1595,2025-06-21,West,Office,272,2,90.0,13.5,0.0,52.2
1596,2025-01-27,East,Home,480,1,120.0,0.0,0.0,69.6
1597,2025-08-01,East,Home,164,5,225.0,11.25,0.0,130.5
1598,2025-08-06,North,Home,98,1,45.0,6.75,0.0,26.1
1599,2025-04-08,South,Technology,255,2,160.0,8.0,0.0,92.8
1600,2025-02-02,South,Technology,161,5,125.0,18.75,0.0,72.5
1601,2025-08-01,East,Office,122,2,160.0,0.0,0.0,92.8
1602,2025-08-21,East,Office,213,1,25.0,1.25,0.0,14.5
1603,2025-10-14,East,Technology,140,2,90.0,13.5,0.0,52.2
1604,2025-02-01,East,Office,268,3,240.0,36.0,0.0,139.2
1605,2025-01-18,East,Technology,31,4,320.0,48.0,0.0,185.6
1606,2025-11-09,East,Home,261,4,100.0,0.0,0.0,58.0
