OrderKey,OrderDate,ProductKey,CustomerKey,CarrierKey,Units,GrossSales,Discount,Refund,COGS,Freight,Penalty,Expedite,OnTime,InFull,DelayDays
9329,2025-07-29,1,37,2,76,912,36.48,0.0,556.32,29.4,0,0,1,1,0
9330,2025-07-02,1,10,3,38,456,54.72,0.0,278.16,23.7,8.03,0,0,1,1
9331,2025-02-27,3,18,2,96,576,46.08,0.0,351.36,32.4,0,0,1,1,0
9332,2025-12-03,1,20,3,27,324,38.88,0.0,197.64,22.05,0,0,1,1,0
9333,2025-02-14,1,43,2,35,420,16.8,0.0,256.2,23.25,0,0,1,1,0
9334,2025-02-21,4,26,1,22,836,33.44,0.0,509.96,27.9,0,0,1,1,0
9335,2025-12-11,4,28,1,60,2280,273.6,0.0,1390.8,45.0,0,0,1,1,0
9336,2025-12-09,1,24,1,12,144,0,0,87.84,19.8,0,0,1,1,0
9337,2024-03-18,1,27,2,29,348,41.76,0.0,212.28,22.35,0,0,1,1,0
9338,2025-03-23,3,39,1,50,300,0,0,183.0,25.5,0,0,1,1,0
9339,2024-11-02,1,37,1,97,1164,93.12,0.0,710.04,32.55,0,0,1,1,0
9340,2025-11-07,2,7,2,16,1360,163.2,0.0,829.6,25.2,0,0,1,1,0
9341,2025-04-28,3,6,2,97,582,46.56,0.0,355.02,32.55,0,0,1,1,0
9342,2025-08-01,1,12,2,11,132,5.28,0.0,80.52,19.65,2.53,0,0,1,1
9343,2025-07-09,2,46,2,79,6715,805.8,0.0,4096.15,53.55,118.18,54.75,0,1,4
9344,2025-12-16,3,11,2,65,390,15.6,0.0,237.9,27.75,7.49,51.25,0,1,2
9345,2024-12-27,3,33,2,12,72,0,0,43.92,19.8,0,0,1,1,0
9346,2024-06-21,4,35,1,55,2090,250.8,0.0,1274.9,42.75,0,0,1,1,0
9347,2024-04-08,3,28,3,46,276,22.08,0.0,168.36,24.9,5.08,46.5,0,1,4
9348,2024-08-25,3,19,2,40,240,19.2,0.0,146.4,24.0,0,0,1,1,0
9349,2024-05-04,1,13,1,69,828,66.24,0.0,505.08,28.35,0,0,1,1,0
9350,2025-10-04,2,30,1,26,2210,88.4,0.0,1348.1,29.7,0,0,1,1,0
9351,2025-08-09,4,14,3,96,3648,291.84,0.0,2225.28,61.2,67.12,59.0,0,1,2
9352,2025-04-05,4,34,1,41,1558,186.96,0.0,950.38,36.45,0,0,1,1,0
9353,2025-01-05,3,7,1,42,252,30.24,0.0,153.72,24.3,0,0,1,1,0
9354,2024-09-21,3,46,1,86,516,0,0,314.76,30.9,10.32,0,0,1,1
9355,2024-04-11,3,26,2,26,156,18.72,0.0,95.16,21.9,2.75,0,0,1,1
9356,2025-06-02,3,34,2,57,342,13.68,0.0,208.62,26.55,0,0,1,1,0
9357,2024-03-28,3,18,3,14,84,3.36,0.0,51.24,20.1,0,0,1,1,0
9358,2025-07-13,3,25,3,30,180,14.4,0.0,109.8,22.5,0,0,1,1,0
9359,2025-03-17,3,2,3,68,408,48.96,0.0,248.88,28.2,7.18,0,0,1,1
9360,2025-08-23,3,35,2,47,282,22.56,0.0,172.02,25.05,0,0,1,1,0
9361,2025-06-17,3,22,2,36,216,17.28,0.0,131.76,23.4,0,0,1,1,0
9362,2025-01-15,2,46,2,46,3910,156.4,0.0,2385.1,38.7,75.07,46.5,0,1,2
9363,2024-05-19,2,26,1,92,7820,312.8,0.0,4770.2,59.4,0,0,1,1,0
9364,2024-07-08,2,14,2,46,3910,312.8,0.0,2385.1,38.7,0,0,1,1,0
9365,2024-07-11,4,2,1,85,3230,387.6,0.0,1970.3,56.25,0,0,1,1,0
9366,2024-01-13,3,32,2,44,264,31.68,232.32,161.04,24.6,0,0,1,1,0
9367,2025-01-30,3,34,1,97,582,23.28,0.0,355.02,32.55,0,0,1,1,0
9368,2025-07-24,4,16,3,29,1102,132.24,0.0,672.22,31.05,0,0,1,1,0
9369,2024-01-11,1,31,3,72,864,34.56,0.0,527.04,28.8,16.59,53.0,0,1,2
9370,2024-11-10,1,32,2,88,1056,84.48,0.0,644.16,31.2,0,0,1,1,0
9371,2025-01-12,3,20,2,45,270,0,0,164.7,24.75,0,0,1,1,0
9372,2025-05-06,3,46,2,34,204,8.16,0.0,124.44,23.1,0,0,1,1,0
9373,2024-09-22,4,28,2,51,1938,77.52,0.0,1182.18,40.95,0,0,1,1,0
9374,2025-04-21,4,32,3,89,3382,405.84,0.0,2063.02,58.05,59.52,57.25,0,1,2
9375,2024-09-01,4,2,1,74,2812,112.48,0.0,1715.32,51.3,0,0,1,0,0
9376,2024-08-27,1,41,2,41,492,19.68,0.0,300.12,24.15,0,0,1,1,0
9377,2024-05-19,1,37,1,69,828,0,0,505.08,28.35,0,0,1,1,0
9378,2025-01-26,1,11,2,60,720,57.6,0.0,439.2,27.0,0,0,1,1,0
9379,2024-08-15,2,39,1,75,6375,0,0,3888.75,51.75,127.5,0,0,1,1
9380,2025-05-17,4,10,1,28,1064,85.12,978.88,649.04,30.6,0,0,1,1,0
9381,2024-07-30,4,12,2,15,570,68.4,0.0,347.7,24.75,0,0,1,1,0
9382,2025-10-28,1,44,3,91,1092,87.36,0.0,666.12,31.65,20.09,0,0,1,1
9383,2024-03-19,2,1,2,88,7480,299.2,0.0,4562.8,57.6,143.62,57.0,0,1,4
9384,2025-04-03,2,5,1,18,1530,122.4,0.0,933.3,26.1,0,0,1,1,0
9385,2025-12-17,3,10,3,89,534,21.36,0.0,325.74,31.35,10.25,57.25,0,1,2
9386,2024-09-25,1,1,3,31,372,0,0,226.92,22.65,0,0,1,1,0
9387,2025-01-06,3,19,1,23,138,16.56,0.0,84.18,21.45,0,0,1,1,0
9388,2025-02-22,4,48,3,48,1824,218.88,0.0,1112.64,39.6,0,0,1,1,0
9389,2025-01-21,2,30,3,87,7395,887.4,0.0,4510.95,57.15,0,0,1,1,0
9390,2024-10-23,3,19,1,44,264,10.56,0.0,161.04,24.6,0,0,1,1,0
9391,2025-08-25,3,17,2,37,222,26.64,0.0,135.42,23.55,0,0,1,0,0
9392,2025-11-24,3,43,3,25,150,6.0,0.0,91.5,21.75,0,0,1,1,0
9393,2024-04-28,4,15,1,44,1672,200.64,0.0,1019.92,37.8,0,0,1,1,0
9394,2025-09-19,3,39,3,83,498,19.92,0.0,303.78,30.45,9.56,0,0,1,1
9395,2024-04-09,2,43,1,72,6120,734.4,0.0,3733.2,50.4,0,0,1,1,0
9396,2024-08-04,3,34,3,56,336,13.44,0.0,204.96,26.4,6.45,49.0,0,1,4
9397,2024-06-02,3,12,2,78,468,37.44,0.0,285.48,29.7,0,0,1,1,0
9398,2025-09-19,3,1,3,21,126,0,0,76.86,21.15,0,0,1,1,0
9399,2025-01-18,2,34,2,77,6545,261.8,0.0,3992.45,52.65,0,0,1,1,0
9400,2025-02-24,1,22,1,99,1188,47.52,0.0,724.68,32.85,0,0,1,1,0
9401,2024-12-01,1,38,3,71,852,0,0,519.72,28.65,17.04,0,0,1,1
9402,2025-04-15,3,15,2,91,546,43.68,0.0,333.06,31.65,0,0,1,1,0
9403,2025-08-31,4,36,3,34,1292,155.04,0.0,788.12,33.3,0,0,1,1,0
9404,2024-01-03,3,32,1,54,324,12.96,0.0,197.64,26.1,0,0,1,1,0
9405,2025-07-30,2,44,1,43,3655,146.2,0.0,2229.55,37.35,70.18,0,0,1,1
9406,2024-10-30,3,45,2,50,300,12.0,0.0,183.0,25.5,0,0,1,1,0
9407,2024-04-13,1,1,3,97,1164,93.12,0.0,710.04,32.55,0,0,1,1,0
9408,2025-11-18,1,12,2,77,924,0,0,563.64,29.55,0,0,1,1,0
9409,2024-06-07,4,42,3,90,3420,410.4,3009.6,2086.2,58.5,0,0,1,1,0
9410,2024-04-01,4,31,2,48,1824,0,0,1112.64,39.6,0,0,1,1,0
9411,2024-08-05,2,22,1,27,2295,0,0,1399.95,30.15,0,0,1,1,0
9412,2025-02-08,3,46,3,74,444,17.76,0.0,270.84,29.1,8.52,0,0,1,1
9413,2024-12-29,3,36,2,36,216,8.64,0.0,131.76,23.4,4.15,44.0,0,1,2
9414,2024-09-09,4,15,3,43,1634,196.08,0.0,996.74,37.35,0,0,1,1,0
9415,2024-06-15,3,36,3,74,444,53.28,0.0,270.84,29.1,7.81,0,0,1,1
9416,2025-01-08,3,2,2,89,534,42.72,0.0,325.74,31.35,0,0,1,0,0
9417,2025-11-13,2,23,1,78,6630,795.6,0.0,4044.3,53.1,0,0,1,1,0
9418,2024-07-26,3,24,3,80,480,19.2,0.0,292.8,30.0,9.22,55.0,0,1,4
9419,2024-03-27,4,24,2,51,1938,77.52,0.0,1182.18,40.95,0,0,1,1,0
9420,2025-01-03,4,27,1,23,874,104.88,0.0,533.14,28.35,0,0,1,1,0
9421,2025-02-13,2,48,2,45,3825,0,3825,2333.25,38.25,0,0,1,1,0
9422,2024-03-25,4,42,2,47,1786,142.88,0.0,1089.46,39.15,0,0,1,1,0
9423,2025-05-26,2,13,3,52,4420,0,0,2696.2,41.4,0,0,1,1,0
9424,2024-06-04,3,15,1,81,486,19.44,0.0,296.46,30.15,0,0,1,1,0
9425,2024-05-20,3,28,2,72,432,51.84,0.0,263.52,28.8,0,0,1,1,0
9426,2024-01-19,3,34,2,94,564,0,0,344.04,32.1,0,0,1,1,0
9427,2024-04-12,2,44,3,55,4675,0,0,2851.75,42.75,93.5,48.75,0,1,4
9428,2025-07-26,3,5,3,34,204,8.16,0.0,124.44,23.1,3.92,43.5,0,1,2
9429,2025-05-18,4,41,3,98,3724,0,0,2271.64,62.1,74.48,59.5,0,1,4
9430,2024-12-21,1,4,1,51,612,73.44,0.0,373.32,25.65,10.77,0,0,1,1
9431,2025-07-28,2,3,3,85,7225,867.0,0.0,4407.25,56.25,0,0,1,1,0
9432,2025-02-15,3,28,1,12,72,5.76,0.0,43.92,19.8,0,0,1,1,0
9433,2025-04-20,1,36,2,68,816,0,0,497.76,28.2,0,0,1,1,0
9434,2024-12-17,1,41,1,81,972,116.64,0.0,592.92,30.15,17.11,55.25,0,1,4
9435,2024-10-16,3,8,1,57,342,0,0,208.62,26.55,0,0,1,1,0
9436,2024-10-30,2,5,1,56,4760,190.4,0.0,2903.6,43.2,91.39,49.0,0,1,2
9437,2025-07-16,3,39,2,28,168,13.44,0.0,102.48,22.2,3.09,42.0,0,1,2
9438,2025-03-07,2,27,2,67,5695,227.8,0.0,3473.95,48.15,0,0,1,1,0
9439,2025-09-08,1,10,3,59,708,84.96,0.0,431.88,26.85,0,0,1,1,0
9440,2024-11-23,4,15,3,85,3230,129.2,0.0,1970.3,56.25,62.02,56.25,0,1,4
9441,2024-03-13,1,23,3,45,540,64.8,0.0,329.4,24.75,0,0,1,1,0
9442,2025-07-29,2,45,1,12,1020,81.6,0.0,622.2,23.4,0,0,1,1,0
9443,2024-06-13,3,32,2,13,78,0,0,47.58,19.95,1.56,38.25,0,1,4
9444,2024-02-09,1,39,3,13,156,12.48,0.0,95.16,19.95,0,0,1,1,0
9445,2024-09-25,2,20,1,57,4845,581.4,0.0,2955.45,43.65,0,0,1,1,0
9446,2025-06-08,2,22,1,75,6375,255.0,0.0,3888.75,51.75,122.4,0,0,1,1
9447,2024-09-03,4,29,3,66,2508,100.32,0.0,1529.88,47.7,0,0,1,1,0
9448,2025-12-25,3,45,2,67,402,48.24,0.0,245.22,28.05,0,0,1,1,0
9449,2024-05-22,1,15,3,45,540,43.2,0.0,329.4,24.75,0,0,1,1,0
9450,2025-08-04,1,2,2,19,228,0,0,139.08,20.85,0,0,1,1,0
9451,2025-08-11,3,29,2,41,246,0,0,150.06,24.15,0,0,1,1,0
9452,2025-03-23,3,15,1,27,162,19.44,0.0,98.82,22.05,0,0,1,1,0
9453,2024-12-24,3,16,1,63,378,30.24,0.0,230.58,27.45,0,0,1,1,0
9454,2024-05-29,1,45,2,30,360,28.8,0.0,219.6,22.5,0,0,1,1,0
9455,2025-09-04,1,35,2,16,192,15.36,0.0,117.12,20.4,0,0,1,1,0
9456,2025-10-31,3,9,3,40,240,19.2,0.0,146.4,24.0,0,0,1,1,0
9457,2025-11-02,4,18,3,90,3420,0,3420,2086.2,58.5,0,0,1,1,0
9458,2024-05-31,4,22,1,45,1710,205.2,0.0,1043.1,38.25,30.1,46.25,0,1,2
9459,2025-06-09,2,45,2,47,3995,479.4,0.0,2436.95,39.15,70.31,46.75,0,1,4
9460,2024-05-07,4,41,1,96,3648,0,0,2225.28,61.2,72.96,59.0,0,1,2
9461,2024-03-04,2,29,3,42,3570,428.4,0.0,2177.7,36.9,0,0,1,1,0
9462,2025-08-02,3,15,1,50,300,24.0,0.0,183.0,25.5,5.52,47.5,0,1,2
9463,2024-11-17,3,19,2,97,582,0,0,355.02,32.55,0,0,1,1,0
9464,2025-06-19,2,6,3,43,3655,146.2,0.0,2229.55,37.35,0,0,1,1,0
9465,2025-01-18,1,33,2,46,552,66.24,0.0,336.72,24.9,0,0,1,1,0
9466,2024-06-04,1,40,3,71,852,102.24,0.0,519.72,28.65,0,0,1,1,0
9467,2025-04-11,4,18,1,45,1710,205.2,0.0,1043.1,38.25,0,0,1,1,0
9468,2024-12-09,2,18,3,68,5780,462.4,0.0,3525.8,48.6,106.35,52.0,0,1,2
9469,2025-02-19,3,23,3,35,210,0,0,128.1,23.25,0,0,1,1,0
9470,2025-05-19,1,22,3,18,216,8.64,0.0,131.76,20.7,4.15,0,0,1,1
9471,2024-05-08,1,32,1,53,636,76.32,0.0,387.96,25.95,0,0,1,1,0
9472,2024-12-16,4,45,3,32,1216,97.28,0.0,741.76,32.4,0,0,1,1,0
9473,2025-07-08,2,21,1,73,6205,0,0,3785.05,50.85,0,0,1,1,0
9474,2025-02-15,1,18,2,44,528,0,0,322.08,24.6,0,0,1,1,0
9475,2025-10-15,3,2,1,90,540,21.6,0.0,329.4,31.5,0,0,1,1,0
9476,2024-09-26,2,28,1,18,1530,0,0,933.3,26.1,0,0,1,1,0
9477,2024-06-20,1,43,2,53,636,76.32,0.0,387.96,25.95,11.19,48.25,0,1,2
9478,2025-09-12,1,28,1,83,996,119.52,0.0,607.56,30.45,17.53,55.75,0,1,2
9479,2024-06-11,1,48,1,52,624,49.92,0.0,380.64,25.8,0,0,1,1,0
9480,2025-11-01,1,34,3,15,180,0,0,109.8,20.25,0,0,1,1,0
9481,2024-01-07,2,28,3,55,4675,187.0,0.0,2851.75,42.75,0,0,1,1,0
9482,2025-03-05,2,1,2,59,5015,200.6,0.0,3059.15,44.55,0,0,1,0,0
9483,2025-02-23,2,42,2,91,7735,0,0,4718.35,58.95,0,0,1,1,0
9484,2025-01-31,2,6,3,71,6035,724.2,0.0,3681.35,49.95,106.22,0,0,1,1
9485,2025-05-07,4,7,2,49,1862,0,0,1135.82,40.05,0,0,1,1,0
9486,2024-11-15,4,17,1,86,3268,261.44,0.0,1993.48,56.7,60.13,0,0,1,1
9487,2025-12-29,1,48,2,87,1044,83.52,0.0,636.84,31.05,0,0,1,1,0
9488,2024-08-17,1,4,3,13,156,18.72,0.0,95.16,19.95,2.75,38.25,0,1,4
9489,2024-10-09,1,24,3,86,1032,82.56,0.0,629.52,30.9,18.99,56.5,0,1,2
9490,2025-02-04,1,6,1,83,996,0,0,607.56,30.45,0,0,1,1,0
9491,2024-11-06,4,29,3,61,2318,185.44,0.0,1413.98,45.45,0,0,1,1,0
9492,2024-05-19,3,46,2,61,366,14.64,0.0,223.26,27.15,0,0,1,1,0
9493,2024-05-16,3,3,1,88,528,63.36,0.0,322.08,31.2,0,0,1,1,0
9494,2025-08-01,3,34,1,94,564,45.12,0.0,344.04,32.1,0,0,1,1,0
9495,2024-03-17,4,46,1,27,1026,0,0,625.86,30.15,20.52,41.75,0,1,2
9496,2025-09-03,2,13,2,48,4080,163.2,0.0,2488.8,39.6,0,0,1,1,0
9497,2025-07-13,2,6,1,46,3910,156.4,0.0,2385.1,38.7,75.07,46.5,0,1,4
9498,2024-07-25,3,45,2,84,504,0,0,307.44,30.6,10.08,0,0,1,1
9499,2024-06-25,4,37,3,58,2204,176.32,0.0,1344.44,44.1,0,0,1,1,0
9500,2024-04-01,1,13,2,87,1044,83.52,0.0,636.84,31.05,0,0,1,1,0
9501,2025-12-03,2,17,1,19,1615,129.2,0.0,985.15,26.55,0,0,1,1,0
9502,2025-05-03,3,47,3,89,534,42.72,0.0,325.74,31.35,0,0,1,1,0
9503,2025-04-19,2,10,1,74,6290,251.6,0.0,3836.9,51.3,0,0,1,1,0
9504,2025-03-06,3,26,2,31,186,14.88,0.0,113.46,22.65,0,0,1,1,0
9505,2024-09-22,2,26,1,76,6460,0,0,3940.6,52.2,0,0,1,1,0
9506,2024-11-19,2,6,1,45,3825,0,0,2333.25,38.25,0,0,1,1,0
9507,2025-11-12,1,41,1,21,252,10.08,0.0,153.72,21.15,0,0,1,1,0
9508,2025-11-11,3,30,1,19,114,13.68,0.0,69.54,20.85,0,0,1,1,0
9509,2024-04-09,4,18,2,64,2432,194.56,0.0,1483.52,46.8,0,0,1,1,0
9510,2025-10-10,4,22,3,25,950,114.0,0.0,579.5,29.25,16.72,0,0,1,1
9511,2024-10-02,1,21,2,44,528,0,0,322.08,24.6,0,0,1,1,0
9512,2025-10-13,4,31,2,39,1482,177.84,0.0,904.02,35.55,0,0,1,1,0
9513,2025-06-14,1,32,3,67,804,96.48,0.0,490.44,28.05,0,0,1,1,0
9514,2025-07-08,3,32,1,75,450,36.0,0.0,274.5,29.25,8.28,53.75,0,1,2
9515,2025-07-24,2,45,3,10,850,68.0,0.0,518.5,22.5,15.64,37.5,0,1,2
9516,2024-05-29,1,14,1,20,240,19.2,0.0,146.4,21.0,0,0,1,1,0
9517,2025-12-13,1,46,2,78,936,0,0,570.96,29.7,0,0,1,1,0
9518,2024-11-20,2,7,1,42,3570,142.8,0.0,2177.7,36.9,0,0,1,1,0
9519,2025-06-05,4,48,3,51,1938,155.04,0.0,1182.18,40.95,35.66,47.75,0,1,4
9520,2025-08-28,3,30,3,17,102,12.24,0.0,62.22,20.55,1.8,39.25,0,1,2
9521,2025-09-26,4,16,2,36,1368,164.16,0.0,834.48,34.2,24.08,44.0,0,1,2
9522,2024-10-10,4,46,2,46,1748,0,0,1066.28,38.7,34.96,0,0,1,1
9523,2025-11-26,3,9,2,88,528,63.36,0.0,322.08,31.2,0,0,1,1,0
9524,2024-04-16,2,29,3,13,1105,88.4,0.0,674.05,23.85,20.33,38.25,0,1,4
9525,2024-03-16,1,34,3,81,972,0,0,592.92,30.15,0,0,1,1,0
9526,2025-12-07,3,46,3,50,300,12.0,0.0,183.0,25.5,0,0,1,1,0
9527,2024-09-27,4,2,2,34,1292,155.04,0.0,788.12,33.3,0,0,1,1,0
9528,2025-06-23,2,24,2,81,6885,826.2,0.0,4199.85,54.45,0,0,1,1,0
9529,2025-10-06,4,11,2,20,760,60.8,0.0,463.6,27.0,13.98,0,0,1,1
9530,2024-02-14,2,23,3,10,850,34.0,0.0,518.5,22.5,0,0,1,1,0
9531,2024-05-01,1,48,3,10,120,9.6,0.0,73.2,19.5,2.21,37.5,0,1,2
9532,2024-10-11,1,15,3,38,456,54.72,0.0,278.16,23.7,0,0,1,1,0
9533,2025-05-02,1,13,1,25,300,36.0,0.0,183.0,21.75,0,0,1,1,0
9534,2025-12-05,1,22,2,38,456,54.72,0.0,278.16,23.7,0,0,1,1,0
9535,2024-03-23,3,18,1,83,498,39.84,0.0,303.78,30.45,0,0,1,1,0
9536,2024-12-22,3,24,3,74,444,53.28,0.0,270.84,29.1,0,0,1,1,0
9537,2024-06-18,2,38,2,30,2550,102.0,0.0,1555.5,31.5,0,0,1,1,0
9538,2024-07-09,1,48,3,81,972,38.88,0.0,592.92,30.15,0,0,1,1,0
9539,2024-11-15,2,34,2,84,7140,571.2,0.0,4355.4,55.8,0,0,1,1,0
9540,2024-07-28,4,48,3,32,1216,97.28,0.0,741.76,32.4,22.37,0,0,1,1
9541,2025-10-25,3,11,1,30,180,7.2,0.0,109.8,22.5,0,0,1,1,0
9542,2024-12-30,4,42,3,25,950,76.0,0.0,579.5,29.25,0,0,1,1,0
9543,2025-12-18,1,30,2,25,300,0,0,183.0,21.75,0,0,1,1,0
9544,2025-11-15,2,46,2,17,1445,115.6,0.0,881.45,25.65,0,0,1,1,0
9545,2024-05-27,1,20,3,10,120,9.6,0.0,73.2,19.5,2.21,0,0,0,1
9546,2024-01-10,4,18,3,67,2546,0,0,1553.06,48.15,0,0,1,1,0
9547,2024-09-29,1,36,2,25,300,12.0,0.0,183.0,21.75,0,0,1,1,0
9548,2024-01-05,3,34,3,67,402,48.24,0.0,245.22,28.05,0,0,1,1,0
9549,2025-04-13,3,29,1,43,258,30.96,0.0,157.38,24.45,0,0,1,1,0
9550,2024-12-31,2,14,2,15,1275,0,0,777.75,24.75,0,0,1,1,0
9551,2024-09-20,4,9,1,99,3762,451.44,0.0,2294.82,62.55,0,0,1,1,0
9552,2025-12-30,1,43,1,68,816,0,0,497.76,28.2,16.32,52.0,0,1,4
9553,2025-07-30,2,47,1,24,2040,163.2,0.0,1244.4,28.8,0,0,1,1,0
9554,2025-05-02,2,24,2,13,1105,0,0,674.05,23.85,0,0,1,1,0
9555,2024-08-21,3,17,2,62,372,29.76,0.0,226.92,27.3,0,0,1,1,0
9556,2025-06-09,2,42,3,34,2890,115.6,0.0,1762.9,33.3,0,0,1,1,0
9557,2024-06-04,1,21,3,44,528,42.24,0.0,322.08,24.6,0,0,1,1,0
9558,2025-10-25,3,30,1,62,372,0,0,226.92,27.3,7.44,0,0,1,1
9559,2025-08-19,2,6,1,60,5100,0,0,3111.0,45.0,0,0,1,1,0
9560,2024-12-26,1,2,1,81,972,38.88,0.0,592.92,30.15,0,0,1,1,0
9561,2024-05-20,2,4,1,28,2380,95.2,0.0,1451.8,30.6,0,0,1,1,0
9562,2025-03-19,4,24,3,38,1444,57.76,0.0,880.84,35.1,0,0,1,1,0
9563,2024-04-16,2,23,2,28,2380,0,0,1451.8,30.6,0,0,1,1,0
9564,2024-06-21,4,16,1,41,1558,62.32,0.0,950.38,36.45,0,0,1,1,0
9565,2024-10-31,3,41,3,54,324,38.88,0.0,197.64,26.1,0,0,1,1,0
9566,2024-08-13,1,27,3,89,1068,0,0,651.48,31.35,21.36,57.25,0,1,4
9567,2025-11-01,4,19,2,82,3116,124.64,0.0,1900.76,54.9,0,0,1,1,0
9568,2024-08-22,1,45,2,100,1200,96.0,0.0,732.0,33.0,0,0,1,1,0
9569,2024-01-17,4,4,1,49,1862,148.96,0.0,1135.82,40.05,34.26,0,0,1,1
9570,2024-04-11,3,48,3,77,462,36.96,0.0,281.82,29.55,8.5,54.25,0,1,2
9571,2025-02-27,3,17,1,90,540,43.2,0.0,329.4,31.5,0,0,1,1,0
9572,2025-08-19,1,42,2,15,180,7.2,0.0,109.8,20.25,0,0,1,1,0
9573,2025-09-10,2,31,3,13,1105,132.6,0.0,674.05,23.85,0,0,1,1,0
9574,2025-02-03,3,8,1,98,588,23.52,0.0,358.68,32.7,0,0,1,1,0
9575,2024-07-07,1,42,1,65,780,0,0,475.8,27.75,0,0,1,1,0
9576,2025-01-12,3,13,3,41,246,19.68,0.0,150.06,24.15,0,0,1,1,0
9577,2025-11-11,2,7,2,93,7905,948.6,0.0,4822.05,59.85,139.13,0,0,1,1
9578,2025-11-17,4,31,3,83,3154,252.32,0.0,1923.94,55.35,58.03,0,0,1,1
9579,2024-03-26,4,11,2,77,2926,351.12,0.0,1784.86,52.65,0,0,1,1,0
9580,2025-07-19,1,46,1,80,960,0,0,585.6,30.0,0,0,1,1,0
9581,2025-06-23,1,13,2,84,1008,80.64,0.0,614.88,30.6,0,0,1,1,0
9582,2025-07-01,2,19,3,84,7140,856.8,0.0,4355.4,55.8,0,0,1,1,0
9583,2024-01-18,2,10,3,81,6885,826.2,0.0,4199.85,54.45,121.18,55.25,0,1,4
9584,2024-03-27,4,21,3,18,684,54.72,0.0,417.24,26.1,12.59,39.5,0,1,2
9585,2024-01-29,4,47,3,17,646,0,0,394.06,25.65,12.92,0,0,1,1
9586,2025-05-08,1,38,2,18,216,0,0,131.76,20.7,0,0,1,1,0
9587,2025-12-13,4,28,2,38,1444,115.52,0.0,880.84,35.1,0,0,1,1,0
9588,2025-09-26,1,10,2,16,192,15.36,0.0,117.12,20.4,0,0,1,1,0
9589,2024-05-22,3,28,3,46,276,22.08,0.0,168.36,24.9,0,0,1,1,0
9590,2024-01-18,3,19,2,80,480,38.4,0.0,292.8,30.0,0,0,1,1,0
9591,2025-02-25,4,35,2,12,456,36.48,0.0,278.16,23.4,8.39,0,0,1,1
9592,2024-11-04,3,39,2,70,420,0,0,256.2,28.5,0,0,1,1,0
9593,2024-03-24,2,17,2,50,4250,0,0,2592.5,40.5,0,0,1,1,0
9594,2024-02-15,1,46,3,22,264,0,0,161.04,21.3,0,0,1,1,0
9595,2025-07-29,2,30,2,39,3315,397.8,0.0,2022.15,35.55,0,0,1,1,0
9596,2025-08-27,4,48,3,25,950,114.0,0.0,579.5,29.25,16.72,41.25,0,1,2
9597,2025-04-08,2,2,2,94,7990,958.8,0.0,4873.9,60.3,0,0,1,1,0
9598,2025-03-29,1,30,2,29,348,27.84,0.0,212.28,22.35,0,0,1,1,0
9599,2025-06-28,4,4,2,13,494,0,494,301.34,23.85,9.88,0,0,1,1
9600,2025-08-16,3,45,3,43,258,30.96,0.0,157.38,24.45,0,0,1,1,0
9601,2025-02-26,4,26,2,91,3458,138.32,0.0,2109.38,58.95,66.39,0,0,1,1
9602,2024-02-04,3,11,1,36,216,17.28,0.0,131.76,23.4,3.97,0,0,1,1
9603,2024-06-26,4,20,2,49,1862,74.48,0.0,1135.82,40.05,0,0,1,1,0
9604,2025-02-07,4,17,3,53,2014,161.12,0.0,1228.54,41.85,37.06,0,0,1,1
9605,2024-04-26,3,24,3,11,66,2.64,0.0,40.26,19.65,1.27,0,0,1,1
9606,2025-01-19,2,40,2,64,5440,652.8,0.0,3318.4,46.8,95.74,51.0,0,1,2
9607,2025-12-14,1,3,3,74,888,106.56,0.0,541.68,29.1,15.63,53.5,0,1,4
9608,2025-02-17,3,37,1,71,426,0,0,259.86,28.65,0,0,1,1,0
9609,2025-07-16,2,20,3,24,2040,163.2,0.0,1244.4,28.8,37.54,41.0,0,1,2
9610,2024-09-16,1,41,2,65,780,0,0,475.8,27.75,0,0,1,1,0
9611,2024-08-10,3,28,1,97,582,0,0,355.02,32.55,0,0,1,1,0
9612,2025-05-17,4,5,3,44,1672,0,0,1019.92,37.8,33.44,46.0,0,1,2
9613,2025-03-03,4,15,1,94,3572,285.76,0.0,2178.92,60.3,0,0,1,1,0
9614,2025-11-05,1,29,3,76,912,0,0,556.32,29.4,18.24,0,0,1,1
9615,2024-11-28,1,27,1,28,336,13.44,0.0,204.96,22.2,0,0,1,1,0
9616,2024-03-21,4,27,3,56,2128,0,0,1298.08,43.2,42.56,49.0,0,1,4
9617,2024-10-09,2,46,1,56,4760,571.2,0.0,2903.6,43.2,0,0,1,1,0
9618,2024-09-14,2,22,2,73,6205,744.6,0.0,3785.05,50.85,0,0,1,1,0
9619,2024-02-24,3,17,1,82,492,0,0,300.12,30.3,0,0,1,1,0
9620,2025-10-19,4,25,3,59,2242,89.68,0.0,1367.62,44.55,0,0,1,1,0
9621,2025-08-22,4,11,3,18,684,27.36,0.0,417.24,26.1,13.13,39.5,0,1,2
9622,2025-07-03,2,40,3,90,7650,0,0,4666.5,58.5,153.0,57.5,0,1,4
9623,2025-07-01,2,26,1,26,2210,176.8,0.0,1348.1,29.7,0,0,1,1,0
9624,2024-08-12,3,40,1,55,330,13.2,0.0,201.3,26.25,0,0,1,1,0
9625,2025-08-24,4,34,2,83,3154,126.16,0.0,1923.94,55.35,0,0,1,1,0
