shipment_id,month,carrier,region,promised_days,actual_days,complete
1950,2025-07,Carrier C,North,3,5,1
1951,2025-06,Carrier B,East,3,4,1
1952,2025-11,Carrier B,East,3,3,1
1953,2025-01,Carrier C,West,3,3,1
1954,2025-01,Carrier A,North,3,3,1
1955,2025-06,Carrier C,West,3,6,1
1956,2025-09,Carrier A,North,3,1,1
1957,2025-11,Carrier B,East,3,2,1
1958,2025-07,Carrier A,West,3,3,1
1959,2025-08,Carrier B,South,3,3,1
1960,2025-05,Carrier B,East,3,4,1
1961,2025-11,Carrier B,West,3,3,1
1962,2025-12,Carrier B,North,3,4,1
1963,2025-07,Carrier B,South,3,4,1
1964,2025-10,Carrier A,North,3,3,1
1965,2025-11,Carrier C,East,3,5,1
1966,2025-07,Carrier C,South,3,3,1
1967,2025-10,Carrier B,West,3,1,1
1968,2025-11,Carrier A,East,3,2,1
1969,2025-04,Carrier A,West,3,2,1
1970,2025-09,Carrier B,North,3,3,1
1971,2025-08,Carrier B,South,3,2,1
1972,2025-01,Carrier C,East,3,4,1
1973,2025-08,Carrier C,West,3,5,1
1974,2025-08,Carrier B,North,3,2,1
1975,2025-06,Carrier B,North,3,2,1
1976,2025-08,Carrier C,West,3,3,1
1977,2025-02,Carrier A,North,3,4,1
1978,2025-08,Carrier B,South,3,1,1
1979,2025-09,Carrier C,North,3,6,1
1980,2025-08,Carrier A,South,3,4,1
1981,2025-10,Carrier B,South,3,3,1
1982,2025-10,Carrier A,North,3,2,1
1983,2025-03,Carrier C,North,3,3,1
1984,2025-01,Carrier C,North,3,5,1
1985,2025-03,Carrier B,East,3,3,1
1986,2025-12,Carrier C,South,3,3,1
1987,2025-06,Carrier C,East,3,3,1
1988,2025-06,Carrier B,West,3,3,1
1989,2025-01,Carrier A,South,3,4,1
1990,2025-02,Carrier C,East,3,3,1
1991,2025-09,Carrier C,North,3,5,1
1992,2025-12,Carrier C,East,3,3,1
1993,2025-06,Carrier A,West,3,4,1
1994,2025-03,Carrier C,North,3,3,1
1995,2025-08,Carrier A,North,3,2,1
1996,2025-10,Carrier A,West,3,3,1
1997,2025-07,Carrier C,West,3,6,1
1998,2025-09,Carrier B,South,3,2,1
1999,2025-02,Carrier B,West,3,3,1
2000,2025-12,Carrier A,South,3,2,1
2001,2025-08,Carrier A,South,3,3,1
2002,2025-04,Carrier A,North,3,4,1
2003,2025-12,Carrier B,South,3,3,1
2004,2025-11,Carrier C,North,3,2,1
2005,2025-04,Carrier C,East,3,6,1
2006,2025-11,Carrier B,West,3,4,1
2007,2025-04,Carrier A,North,3,2,1
2008,2025-10,Carrier A,East,3,2,1
2009,2025-01,Carrier A,North,3,4,1
2010,2025-11,Carrier B,West,3,2,1
2011,2025-10,Carrier A,South,3,3,1
2012,2025-02,Carrier B,East,3,3,1
2013,2025-12,Carrier A,South,3,1,1
2014,2025-09,Carrier A,East,3,4,1
2015,2025-01,Carrier B,North,3,2,1
2016,2025-11,Carrier B,South,3,1,1
2017,2025-06,Carrier A,East,3,3,1
2018,2025-06,Carrier A,West,3,2,1
2019,2025-11,Carrier C,West,3,3,1
2020,2025-05,Carrier C,North,3,2,0
2021,2025-07,Carrier C,North,3,3,1
2022,2025-05,Carrier C,South,3,3,1
2023,2025-09,Carrier A,South,3,3,1
2024,2025-02,Carrier C,South,3,3,1
2025,2025-06,Carrier B,North,3,3,1
2026,2025-12,Carrier C,East,3,3,1
2027,2025-01,Carrier A,West,3,3,1
2028,2025-03,Carrier C,North,3,3,1
2029,2025-04,Carrier C,East,3,5,1
2030,2025-04,Carrier C,West,3,2,1
2031,2025-03,Carrier A,East,3,3,1
2032,2025-05,Carrier A,West,3,1,1
2033,2025-11,Carrier B,South,3,4,1
2034,2025-01,Carrier C,East,3,2,1
2035,2025-05,Carrier B,South,3,2,1
2036,2025-06,Carrier B,East,3,3,1
2037,2025-08,Carrier A,East,3,2,1
2038,2025-02,Carrier B,North,3,3,1
2039,2025-07,Carrier A,North,3,4,1
2040,2025-11,Carrier C,North,3,6,1
2041,2025-01,Carrier C,North,3,5,1
2042,2025-04,Carrier A,North,3,1,1
2043,2025-05,Carrier B,West,3,2,1
2044,2025-10,Carrier C,East,3,6,1
2045,2025-01,Carrier C,West,3,4,1
2046,2025-09,Carrier C,East,3,6,1
2047,2025-07,Carrier A,West,3,1,1
2048,2025-04,Carrier B,North,3,3,1
2049,2025-04,Carrier C,East,3,5,1
2050,2025-11,Carrier A,North,3,2,1
2051,2025-09,Carrier A,South,3,2,1
2052,2025-08,Carrier A,East,3,2,1
2053,2025-12,Carrier B,South,3,2,1
2054,2025-02,Carrier B,East,3,3,0
2055,2025-04,Carrier C,East,3,5,1
2056,2025-09,Carrier B,North,3,3,1
2057,2025-08,Carrier B,North,3,4,1
2058,2025-01,Carrier A,North,3,3,1
2059,2025-07,Carrier C,South,3,3,1
2060,2025-08,Carrier B,West,3,3,1
2061,2025-10,Carrier C,North,3,5,1
2062,2025-05,Carrier A,East,3,4,0
2063,2025-07,Carrier C,North,3,5,1
2064,2025-07,Carrier B,North,3,2,1
2065,2025-09,Carrier C,North,3,2,0
2066,2025-03,Carrier C,South,3,5,1
2067,2025-03,Carrier A,West,3,2,1
2068,2025-02,Carrier C,South,3,6,1
2069,2025-06,Carrier A,East,3,2,1
2070,2025-09,Carrier C,North,3,6,1
2071,2025-05,Carrier C,South,3,6,1
2072,2025-12,Carrier C,South,3,4,1
2073,2025-11,Carrier A,East,3,2,1
2074,2025-04,Carrier A,North,3,4,1
2075,2025-08,Carrier B,East,3,2,1
2076,2025-02,Carrier A,West,3,3,1
2077,2025-05,Carrier C,West,3,5,1
2078,2025-05,Carrier A,South,3,3,1
2079,2025-06,Carrier C,South,3,2,1
2080,2025-12,Carrier A,West,3,4,1
2081,2025-12,Carrier B,South,3,3,1
2082,2025-01,Carrier B,North,3,2,1
2083,2025-01,Carrier A,North,3,2,1
2084,2025-05,Carrier C,North,3,6,1
2085,2025-03,Carrier A,East,3,1,1
2086,2025-06,Carrier C,West,3,2,1
2087,2025-03,Carrier A,West,3,1,1
2088,2025-01,Carrier B,East,3,1,1
2089,2025-09,Carrier B,North,3,1,1
2090,2025-05,Carrier C,West,3,3,1
2091,2025-06,Carrier C,West,3,6,1
2092,2025-06,Carrier C,North,3,3,1
2093,2025-12,Carrier C,West,3,4,1
2094,2025-03,Carrier B,East,3,1,1
2095,2025-03,Carrier B,West,3,1,1
2096,2025-09,Carrier C,South,3,3,1
2097,2025-10,Carrier A,South,3,3,1
2098,2025-10,Carrier A,West,3,2,1
2099,2025-07,Carrier C,East,3,2,1
2100,2025-10,Carrier A,South,3,2,1
2101,2025-12,Carrier B,East,3,2,1
2102,2025-08,Carrier A,East,3,1,1
2103,2025-05,Carrier B,North,3,2,1
2104,2025-05,Carrier A,East,3,2,1
2105,2025-07,Carrier B,South,3,1,1
2106,2025-01,Carrier A,South,3,3,1
2107,2025-05,Carrier C,North,3,6,1
2108,2025-06,Carrier C,South,3,5,1
2109,2025-09,Carrier A,South,3,2,1
2110,2025-06,Carrier C,South,3,6,1
2111,2025-10,Carrier C,West,3,3,1
2112,2025-07,Carrier B,West,3,1,1
2113,2025-01,Carrier B,North,3,3,1
2114,2025-01,Carrier A,West,3,3,1
2115,2025-06,Carrier B,South,3,1,1
2116,2025-04,Carrier C,North,3,3,1
2117,2025-01,Carrier B,West,3,3,1
2118,2025-02,Carrier B,West,3,1,1
2119,2025-07,Carrier B,East,3,3,0
2120,2025-05,Carrier B,North,3,2,1
2121,2025-01,Carrier A,West,3,2,1
2122,2025-03,Carrier C,North,3,6,1
2123,2025-05,Carrier B,West,3,1,1
2124,2025-01,Carrier B,South,3,2,1
2125,2025-07,Carrier C,West,3,3,1
2126,2025-05,Carrier A,East,3,4,1
2127,2025-01,Carrier B,West,3,2,1
2128,2025-04,Carrier B,East,3,1,1
2129,2025-05,Carrier A,West,3,2,1
2130,2025-12,Carrier A,East,3,3,1
2131,2025-11,Carrier B,West,3,1,1
2132,2025-04,Carrier B,East,3,2,1
2133,2025-01,Carrier A,South,3,2,0
2134,2025-10,Carrier B,East,3,1,1
2135,2025-12,Carrier C,West,3,4,1
2136,2025-01,Carrier C,East,3,2,1
2137,2025-05,Carrier C,North,3,2,1
2138,2025-11,Carrier C,West,3,5,1
2139,2025-05,Carrier C,West,3,4,1
2140,2025-07,Carrier A,West,3,3,1
2141,2025-09,Carrier C,West,3,3,1
2142,2025-03,Carrier B,East,3,4,0
2143,2025-01,Carrier C,North,3,3,0
2144,2025-08,Carrier A,South,3,3,1
2145,2025-05,Carrier A,East,3,3,1
2146,2025-03,Carrier C,East,3,4,1
2147,2025-10,Carrier A,South,3,2,1
2148,2025-09,Carrier C,South,3,2,1
2149,2025-07,Carrier C,South,3,6,1
2150,2025-06,Carrier B,North,3,2,1
2151,2025-12,Carrier B,East,3,2,1
2152,2025-10,Carrier B,West,3,3,1
2153,2025-09,Carrier B,East,3,2,1
2154,2025-04,Carrier C,North,3,3,1
2155,2025-11,Carrier B,East,3,3,1
2156,2025-03,Carrier A,West,3,2,1
2157,2025-07,Carrier B,North,3,4,1
2158,2025-09,Carrier B,South,3,2,1
2159,2025-09,Carrier B,South,3,2,1
2160,2025-02,Carrier A,North,3,2,1
2161,2025-04,Carrier C,North,3,2,1
2162,2025-06,Carrier C,East,3,5,1
2163,2025-01,Carrier A,North,3,1,1
2164,2025-01,Carrier B,East,3,3,1
2165,2025-10,Carrier B,West,3,1,1
2166,2025-10,Carrier A,South,3,3,1
2167,2025-04,Carrier B,East,3,2,1
2168,2025-04,Carrier B,North,3,2,1
2169,2025-08,Carrier B,East,3,3,1
2170,2025-08,Carrier A,North,3,3,1
2171,2025-03,Carrier A,North,3,2,1
2172,2025-04,Carrier B,South,3,1,1
2173,2025-09,Carrier C,North,3,5,1
2174,2025-04,Carrier A,East,3,2,1
2175,2025-10,Carrier A,West,3,3,0
2176,2025-03,Carrier C,East,3,3,1
2177,2025-12,Carrier C,South,3,6,1
2178,2025-09,Carrier C,North,3,4,1
2179,2025-02,Carrier B,East,3,3,1
2180,2025-11,Carrier A,West,3,2,1
2181,2025-09,Carrier A,South,3,4,1
2182,2025-09,Carrier B,South,3,2,1
2183,2025-10,Carrier B,North,3,1,1
2184,2025-12,Carrier C,West,3,3,1
2185,2025-11,Carrier B,East,3,3,0
2186,2025-05,Carrier A,East,3,4,1
2187,2025-08,Carrier B,South,3,4,1
2188,2025-06,Carrier C,West,3,3,1
2189,2025-01,Carrier B,South,3,4,1
2190,2025-02,Carrier B,West,3,3,1
2191,2025-09,Carrier C,East,3,4,1
2192,2025-07,Carrier A,West,3,1,1
2193,2025-12,Carrier C,North,3,4,1
2194,2025-12,Carrier B,East,3,4,1
2195,2025-01,Carrier C,East,3,2,1
2196,2025-01,Carrier A,East,3,4,1
2197,2025-09,Carrier C,East,3,4,1
2198,2025-07,Carrier C,South,3,3,1
2199,2025-04,Carrier B,North,3,3,1
2200,2025-12,Carrier C,South,3,3,1
2201,2025-07,Carrier C,North,3,3,1
2202,2025-12,Carrier A,North,3,2,1
2203,2025-10,Carrier B,North,3,3,1
2204,2025-03,Carrier B,North,3,3,1
2205,2025-04,Carrier B,South,3,1,1
2206,2025-02,Carrier B,North,3,3,1
2207,2025-02,Carrier B,North,3,2,1
2208,2025-04,Carrier C,North,3,3,1
2209,2025-05,Carrier B,South,3,2,1
2210,2025-04,Carrier C,South,3,3,1
2211,2025-08,Carrier A,East,3,2,1
2212,2025-10,Carrier B,North,3,3,1
2213,2025-01,Carrier C,North,3,2,1
2214,2025-11,Carrier C,North,3,2,1
2215,2025-05,Carrier A,West,3,2,1
2216,2025-06,Carrier C,West,3,4,1
2217,2025-05,Carrier B,South,3,4,1
2218,2025-10,Carrier B,North,3,2,1
2219,2025-03,Carrier A,South,3,3,1
2220,2025-05,Carrier C,South,3,6,1
2221,2025-12,Carrier B,North,3,4,1
2222,2025-12,Carrier A,West,3,4,0
2223,2025-03,Carrier C,South,3,4,1
2224,2025-03,Carrier B,West,3,3,1
2225,2025-12,Carrier A,South,3,4,1
2226,2025-08,Carrier C,South,3,2,1
2227,2025-04,Carrier C,North,3,4,1
2228,2025-04,Carrier B,West,3,3,1
2229,2025-07,Carrier A,West,3,1,1
2230,2025-07,Carrier A,West,3,1,1
2231,2025-05,Carrier A,West,3,3,1
2232,2025-11,Carrier A,East,3,2,1
2233,2025-06,Carrier A,South,3,3,1
2234,2025-10,Carrier B,West,3,3,1
2235,2025-02,Carrier C,South,3,5,1
2236,2025-10,Carrier B,North,3,3,1
2237,2025-08,Carrier C,North,3,3,1
2238,2025-07,Carrier B,East,3,2,1
2239,2025-02,Carrier B,North,3,3,1
2240,2025-09,Carrier B,East,3,3,1
2241,2025-01,Carrier B,West,3,2,1
2242,2025-01,Carrier B,South,3,3,1
2243,2025-05,Carrier C,South,3,3,1
2244,2025-05,Carrier A,West,3,2,1
2245,2025-09,Carrier C,South,3,3,1
2246,2025-11,Carrier C,North,3,2,1
2247,2025-07,Carrier C,West,3,2,1
2248,2025-10,Carrier C,North,3,2,1
2249,2025-03,Carrier A,South,3,3,0
2250,2025-11,Carrier A,South,3,4,1
2251,2025-11,Carrier B,East,3,2,1
2252,2025-03,Carrier A,North,3,3,1
2253,2025-11,Carrier C,West,3,4,1
2254,2025-03,Carrier A,West,3,3,1
2255,2025-01,Carrier A,South,3,2,1
2256,2025-09,Carrier A,East,3,1,1
2257,2025-03,Carrier C,East,3,4,1
2258,2025-07,Carrier C,South,3,2,1
2259,2025-11,Carrier A,East,3,2,1
2260,2025-12,Carrier A,North,3,1,1
2261,2025-03,Carrier B,South,3,2,1
2262,2025-07,Carrier B,West,3,2,1
2263,2025-07,Carrier A,East,3,1,1
2264,2025-08,Carrier B,West,3,4,1
2265,2025-08,Carrier B,East,3,3,1
2266,2025-02,Carrier C,West,3,2,1
2267,2025-05,Carrier B,South,3,2,1
2268,2025-04,Carrier C,South,3,2,1
2269,2025-06,Carrier C,South,3,2,1
2270,2025-10,Carrier C,East,3,3,1
2271,2025-05,Carrier A,South,3,2,1
2272,2025-12,Carrier C,East,3,5,1
2273,2025-04,Carrier B,North,3,1,1
2274,2025-09,Carrier A,East,3,4,1
2275,2025-05,Carrier C,South,3,2,1
2276,2025-09,Carrier C,West,3,3,1
2277,2025-01,Carrier A,South,3,1,1
2278,2025-02,Carrier A,East,3,4,1
2279,2025-02,Carrier A,North,3,2,1
2280,2025-01,Carrier B,East,3,2,1
2281,2025-07,Carrier B,North,3,2,1
2282,2025-11,Carrier B,North,3,3,1
2283,2025-04,Carrier C,North,3,3,1
2284,2025-12,Carrier B,West,3,3,1
2285,2025-07,Carrier A,West,3,2,1
2286,2025-03,Carrier C,North,3,4,1
2287,2025-05,Carrier C,South,3,6,1
2288,2025-07,Carrier B,South,3,2,1
2289,2025-12,Carrier A,North,3,3,1
2290,2025-03,Carrier B,East,3,3,1
2291,2025-10,Carrier C,East,3,3,1
2292,2025-10,Carrier C,North,3,3,1
2293,2025-03,Carrier A,South,3,1,1
2294,2025-03,Carrier C,West,3,3,1
2295,2025-05,Carrier A,East,3,3,0
2296,2025-02,Carrier A,East,3,2,1
2297,2025-11,Carrier C,West,3,5,1
2298,2025-10,Carrier B,North,3,3,1
2299,2025-04,Carrier A,North,3,3,1
2300,2025-12,Carrier A,East,3,1,1
2301,2025-10,Carrier C,South,3,3,1
2302,2025-05,Carrier C,East,3,6,1
2303,2025-08,Carrier B,West,3,3,1
2304,2025-08,Carrier C,East,3,6,1
2305,2025-03,Carrier B,South,3,3,1
2306,2025-08,Carrier C,South,3,6,1
2307,2025-05,Carrier A,South,3,2,1
2308,2025-08,Carrier A,East,3,3,1
2309,2025-02,Carrier B,South,3,3,1
2310,2025-05,Carrier C,North,3,5,1
2311,2025-08,Carrier C,West,3,6,1
2312,2025-09,Carrier B,East,3,2,1
2313,2025-10,Carrier A,East,3,2,1
2314,2025-08,Carrier A,East,3,4,1
2315,2025-07,Carrier A,South,3,2,1
2316,2025-11,Carrier C,North,3,5,1
2317,2025-01,Carrier C,West,3,6,1
2318,2025-03,Carrier A,South,3,3,1
2319,2025-01,Carrier C,South,3,2,1
2320,2025-05,Carrier A,East,3,2,1
2321,2025-02,Carrier C,North,3,6,1
2322,2025-05,Carrier C,West,3,6,1
2323,2025-11,Carrier C,West,3,5,1
2324,2025-08,Carrier A,South,3,1,1
2325,2025-10,Carrier B,North,3,3,1
2326,2025-07,Carrier C,East,3,3,1
2327,2025-06,Carrier C,North,3,3,0
2328,2025-07,Carrier B,South,3,3,1
2329,2025-09,Carrier C,West,3,3,1
2330,2025-07,Carrier C,South,3,4,1
2331,2025-03,Carrier B,South,3,4,1
2332,2025-04,Carrier A,West,3,2,1
2333,2025-03,Carrier C,North,3,3,1
2334,2025-12,Carrier A,East,3,4,1
2335,2025-07,Carrier A,West,3,2,0
2336,2025-05,Carrier C,West,3,5,1
2337,2025-03,Carrier A,East,3,1,1
2338,2025-04,Carrier B,North,3,2,1
2339,2025-12,Carrier C,South,3,6,1
2340,2025-11,Carrier B,South,3,2,1
2341,2025-04,Carrier C,East,3,2,1
2342,2025-09,Carrier C,East,3,4,1
2343,2025-04,Carrier B,North,3,4,1
2344,2025-06,Carrier A,South,3,3,1
2345,2025-02,Carrier B,East,3,2,1
2346,2025-06,Carrier A,East,3,4,1
2347,2025-12,Carrier B,North,3,2,1
2348,2025-03,Carrier C,West,3,6,1
2349,2025-05,Carrier C,South,3,2,0
2350,2025-06,Carrier C,East,3,2,1
2351,2025-09,Carrier C,East,3,5,1
2352,2025-10,Carrier C,South,3,3,1
2353,2025-04,Carrier B,South,3,1,1
2354,2025-04,Carrier B,West,3,3,1
2355,2025-01,Carrier C,West,3,3,1
2356,2025-03,Carrier B,North,3,3,0
2357,2025-10,Carrier A,South,3,3,1
2358,2025-02,Carrier A,South,3,2,1
2359,2025-04,Carrier B,North,3,3,1
2360,2025-08,Carrier B,North,3,1,1
2361,2025-12,Carrier B,South,3,3,1
2362,2025-08,Carrier A,South,3,3,1
2363,2025-07,Carrier B,West,3,1,1
2364,2025-09,Carrier C,East,3,5,1
2365,2025-03,Carrier B,East,3,3,1
2366,2025-12,Carrier B,South,3,1,1
2367,2025-08,Carrier B,South,3,2,1
2368,2025-11,Carrier C,East,3,3,1
2369,2025-09,Carrier A,East,3,2,1
2370,2025-04,Carrier C,South,3,3,1
2371,2025-02,Carrier C,West,3,5,1
2372,2025-07,Carrier A,West,3,3,1
2373,2025-05,Carrier B,East,3,1,1
2374,2025-03,Carrier A,East,3,3,1
2375,2025-07,Carrier B,South,3,2,1
2376,2025-05,Carrier C,West,3,4,1
2377,2025-10,Carrier A,North,3,1,1
2378,2025-09,Carrier A,East,3,2,1
2379,2025-05,Carrier B,North,3,2,1
2380,2025-07,Carrier C,West,3,3,1
2381,2025-07,Carrier A,South,3,3,1
2382,2025-08,Carrier C,North,3,3,1
2383,2025-05,Carrier A,East,3,3,1
2384,2025-06,Carrier B,North,3,3,1
2385,2025-03,Carrier A,North,3,1,1
2386,2025-11,Carrier B,West,3,2,1
2387,2025-04,Carrier B,South,3,1,1
2388,2025-01,Carrier B,East,3,1,1
2389,2025-11,Carrier B,South,3,4,1
2390,2025-04,Carrier A,North,3,4,1
2391,2025-02,Carrier A,North,3,1,1
2392,2025-03,Carrier B,South,3,3,0
2393,2025-04,Carrier A,South,3,3,1
2394,2025-05,Carrier B,West,3,2,1
2395,2025-02,Carrier B,North,3,1,1
2396,2025-08,Carrier A,East,3,3,1
2397,2025-04,Carrier A,West,3,2,1
2398,2025-05,Carrier B,North,3,2,1
2399,2025-01,Carrier B,West,3,3,1
2400,2025-05,Carrier A,North,3,3,1
